Product,Brand,SKU,Category,Old Image,New Image,Recovery Source,Recovery Confidence,Final Visibility
"Wall Hung Bidet","Jaquar","QPS-WHT-7153PM","Bath Fittings","https://www.jaquar.com/images/thumbs/0038352_wall-hung-bidet_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qps-wht-7153pm/1789294408014-qps-wht-7153pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet","Jaquar","CNS-WHT-153","Accessories","https://www.jaquar.com/images/thumbs/0053370_wall-hung-bidet_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cns-wht-153/1789292218143-cns-wht-153.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet","Jaquar","ARS-WHT-39155","Faucets","https://www.jaquar.com/images/thumbs/0037397_wall-hung-bidet_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ars-wht-39155/1789292219236-ars-wht-39155.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - Beige Matt","Jaquar","ACS-BEM-87153","Sanitaryware","https://www.jaquar.com/images/thumbs/0054460_wall-hung-bidet-beige-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acs-bem-87153/1789290682097-acs-bem-87153.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - Black Matt","Jaquar","SLS-BLM-6153N","Showers","https://www.jaquar.com/images/thumbs/0054496_wall-hung-bidet-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sls-blm-6153n/1789290763820-sls-blm-6153n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - Black Matt","Jaquar","ACS-BLM-87153","Sanitaryware","https://www.jaquar.com/images/thumbs/0054500_wall-hung-bidet-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acs-blm-87153/1789290678222-acs-blm-87153.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - White","Jaquar","SLS-WHT-6153N","Showers","https://www.jaquar.com/images/thumbs/0053043_wall-hung-bidet-white_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sls-wht-6153n/1789290764031-sls-wht-6153n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - White","Jaquar","ACS-WHT-87153","Sanitaryware","https://www.jaquar.com/images/thumbs/0054463_wall-hung-bidet-white_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acs-wht-87153/1789290682000-acs-wht-87153.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet - White Matt","Jaquar","SLS-WHM-6153N","Showers","https://www.jaquar.com/images/thumbs/0053046_wall-hung-bidet-white-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sls-whm-6153n/1789290763949-sls-whm-6153n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Integrated Basin","Jaquar","KUS-WHT-35803","Showers","https://www.jaquar.com/images/thumbs/0037410_wall-hung-integrated-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kus-wht-35803/1789292218077-kus-wht-35803.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Integrated Basin","Jaquar","OPS-WHT-15803","Showers","https://www.jaquar.com/images/thumbs/0037412_wall-hung-integrated-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ops-wht-15803/1789292217940-ops-wht-15803.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung WC","Jaquar","DIS-WHT-93951UF","Showers","https://www.jaquar.com/images/thumbs/0070799_wall-hung-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dis-wht-93951uf/1789292212790-dis-wht-93951uf.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung WC","Jaquar","SLS-WHT-6951JPPSM","Sanitaryware","https://www.jaquar.com/images/thumbs/0038194_wall-hung-wc_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sls-wht-6951jppsm/1789292182448-sls-wht-6951jppsm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Light for Outdoor Application","Jaquar","OWA-GRY-LWWLKJB008XW","Lighting","https://www.jaquar.com/images/thumbs/0070073_wall-light-for-outdoor-application_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/owa-gry-lwwlkjb008xw/1789290689888-owa-gry-lwwlkjb008xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer","Jaquar","COP-CHR-273NPM","Faucets","https://www.jaquar.com/images/thumbs/0059871_wall-mixer_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cop-chr-273npm/1789294527446-cop-chr-273npm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Bronze","Jaquar","QQP-ABR-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0060351_wall-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-abr-7217pm/1789294594409-qqp-abr-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Bronze","Jaquar","QQT-ABR-7217","Faucets","https://www.jaquar.com/images/thumbs/0067256_wall-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-abr-7217/1789293956248-qqt-abr-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Bronze","Jaquar","QQP-ABR-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0056142_wall-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-abr-7267pm/1789294591244-qqp-abr-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Bronze","Jaquar","QQT-ABR-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0052057_wall-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-abr-7273upr/1789288440737-qqt-abr-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Bronze","Jaquar","QQT-ABR-7267","Faucets","https://www.jaquar.com/images/thumbs/0056088_wall-mixer-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-abr-7267/1789287885388-qqt-abr-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Copper","Jaquar","QQP-ACR-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0056071_wall-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-acr-7217pm/1789294594319-qqp-acr-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Copper","Jaquar","QQT-ACR-7217","Faucets","https://www.jaquar.com/images/thumbs/0067245_wall-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-acr-7217/1789293950957-qqt-acr-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Copper","Jaquar","QQT-ACR-7267","Faucets","https://www.jaquar.com/images/thumbs/0028120_wall-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-acr-7267/1789293817491-qqt-acr-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Copper","Jaquar","QQP-ACR-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0056143_wall-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-acr-7267pm/1789294588018-qqp-acr-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Antique Copper","Jaquar","QQT-ACR-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0067242_wall-mixer-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-acr-7273upr/1789288438417-qqt-acr-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","QQT-BCH-7267","Faucets","https://www.jaquar.com/images/thumbs/0028123_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-bch-7267/1789293817593-qqt-bch-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","QQP-BCH-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0056144_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-bch-7267pm/1789294587627-qqp-bch-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","QQT-BCH-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0067224_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-bch-7273upr/1789288438674-qqt-bch-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","QQT-BCH-7217","Faucets","https://www.jaquar.com/images/thumbs/0067227_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-bch-7217/1789293950845-qqt-bch-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","QQP-BCH-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0054544_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-bch-7217pm/1789294594070-qqp-bch-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Chrome","Jaquar","FUP-BCH-29273PM","Faucets","https://www.jaquar.com/images/thumbs/0057208_wall-mixer-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-bch-29273pm/1789287767276-fup-bch-29273pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","QQT-BLM-7267","Faucets","https://www.jaquar.com/images/thumbs/0052608_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-blm-7267/1789293813061-qqt-blm-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","QQP-BLM-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0059124_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-blm-7267pm/1789294587635-qqp-blm-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","FUP-BLM-29273PM","Faucets","https://www.jaquar.com/images/thumbs/0057209_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-blm-29273pm/1789287766253-fup-blm-29273pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","QQT-BLM-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0060496_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-blm-7273upr/1789288438334-qqt-blm-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","QQP-BLM-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0060487_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-blm-7217pm/1789294594238-qqp-blm-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Black Matt","Jaquar","QQT-BLM-7217","Faucets","https://www.jaquar.com/images/thumbs/0052607_wall-mixer-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-blm-7217/1789293948839-qqt-blm-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Blush Gold Bright PVD","Jaquar","FUP-BGP-29273PM","Faucets","https://www.jaquar.com/images/thumbs/0057210_wall-mixer-blush-gold-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-bgp-29273pm/1789287766324-fup-bgp-29273pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","FUP-CHR-29273PM","Faucets","https://www.jaquar.com/images/thumbs/0059304_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-chr-29273pm/1789287861769-fup-chr-29273pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","QQT-CHR-7267","Faucets","https://www.jaquar.com/images/thumbs/0056084_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-chr-7267/1789287884817-qqt-chr-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","QQT-CHR-7217","Faucets","https://www.jaquar.com/images/thumbs/0067200_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-chr-7217/1789293956619-qqt-chr-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","QQP-CHR-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0016894_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-chr-7267pm/1789294591623-qqp-chr-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","QQT-CHR-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0067194_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-chr-7273upr/1789288441527-qqt-chr-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Chrome","Jaquar","QQP-CHR-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0016865_wall-mixer-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-chr-7217pm/1789294594726-qqp-chr-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Gold Bright PVD","Jaquar","FUP-GBP-29273PM","Faucets","https://www.jaquar.com/images/thumbs/0057211_wall-mixer-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-gbp-29273pm/1789287764414-fup-gbp-29273pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Graphite","Jaquar","QQT-GRF-7267","Faucets","https://www.jaquar.com/images/thumbs/0028135_wall-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-grf-7267/1789293812339-qqt-grf-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Graphite","Jaquar","QQP-GRF-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0056023_wall-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-grf-7217pm/1789294593550-qqp-grf-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Graphite","Jaquar","QQT-GRF-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0067173_wall-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-grf-7273upr/1789288437862-qqt-grf-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Graphite","Jaquar","QQP-GRF-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0056146_wall-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-grf-7267pm/1789294586974-qqp-grf-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Graphite","Jaquar","QQT-GRF-7217","Faucets","https://www.jaquar.com/images/thumbs/0067176_wall-mixer-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-grf-7217/1789293947647-qqt-grf-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Stainless Steel","Jaquar","QQT-SSF-7217","Faucets","https://www.jaquar.com/images/thumbs/0060384_wall-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-ssf-7217/1789293947655-qqt-ssf-7217.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Stainless Steel","Jaquar","QQP-SSF-7217PM","Faucets","https://www.jaquar.com/images/thumbs/0056024_wall-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-ssf-7217pm/1789294593816-qqp-ssf-7217pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Stainless Steel","Jaquar","QQP-SSF-7267PM","Faucets","https://www.jaquar.com/images/thumbs/0069349_wall-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-ssf-7267pm/1789294587027-qqp-ssf-7267pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Stainless Steel","Jaquar","QQT-SSF-7267","Faucets","https://www.jaquar.com/images/thumbs/0028138_wall-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-ssf-7267/1789293811888-qqt-ssf-7267.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer - Stainless Steel","Jaquar","QQT-SSF-7273UPR","Faucets","https://www.jaquar.com/images/thumbs/0060495_wall-mixer-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-ssf-7273upr/1789288437632-qqt-ssf-7273upr.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System","Jaquar","COP-CHR-281NPM","Faucets","https://www.jaquar.com/images/thumbs/0059873_wall-mixer-3-in-1-system_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cop-chr-281npm/1789294527777-cop-chr-281npm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Antique Bronze","Jaquar","QQP-ABR-7281PM","Faucets","https://www.jaquar.com/images/thumbs/0069437_wall-mixer-3-in-1-system-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-abr-7281pm/1789294564685-qqp-abr-7281pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Antique Bronze","Jaquar","QQT-ABR-7281","Faucets","https://www.jaquar.com/images/thumbs/0067254_wall-mixer-3-in-1-system-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-abr-7281/1789292240598-qqt-abr-7281.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Antique Copper","Jaquar","QQP-ACR-7281PM","Faucets","https://www.jaquar.com/images/thumbs/0056073_wall-mixer-3-in-1-system-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-acr-7281pm/1789294563289-qqp-acr-7281pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Antique Copper","Jaquar","QQT-ACR-7281","Faucets","https://www.jaquar.com/images/thumbs/0067241_wall-mixer-3-in-1-system-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-acr-7281/1789292240364-qqt-acr-7281.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Black Chrome","Jaquar","QQP-BCH-7281PM","Faucets","https://www.jaquar.com/images/thumbs/0054551_wall-mixer-3-in-1-system-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqp-bch-7281pm/1789294562776-qqp-bch-7281pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Black Chrome","Jaquar","FUP-BCH-29281PM","Faucets","https://www.jaquar.com/images/thumbs/0057212_wall-mixer-3-in-1-system-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/fup-bch-29281pm/1789287762870-fup-bch-29281pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Black Chrome","Jaquar","QQT-BCH-7281","Faucets","https://www.jaquar.com/images/thumbs/0067223_wall-mixer-3-in-1-system-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-bch-7281/1789292240474-qqt-bch-7281.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Black Chrome","Jaquar","FLP-BCH-5281PM","Faucets","https://www.jaquar.com/images/thumbs/0048310_wall-mixer-3-in-1-system-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/flp-bch-5281pm/1789288124014-flp-bch-5281pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Mixer 3-in-1 System - Black Matt","Jaquar","QQT-BLM-7281","Faucets","https://www.jaquar.com/images/thumbs/0060277_wall-mixer-3-in-1-system-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qqt-blm-7281/1789292239402-qqt-blm-7281.jpg","Existing S3 Asset","EXACT","PUBLISHED"
